ticker,source_names,source_types,seed_hits,etf_hits,exchange,industryLink,industryName,quoteType,rank,regularMarketChange,regularMarketPercentChange,regularMarketPrice,shortName,name,ytd return,last price,sector_key,industry_key,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,bid,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,financialCurrency,ask,marketCap,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketTime,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bidSize,askSize,market,messageBoardId,fullExchangeName,regularMarketChangePercent,longName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,corporateActions,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,displayName,symbol,lastCloseTevEbitLtm,lastClosePriceToNNWCPerShare,dividendYield,dividendDate,trailingPE,dividendRate,ipoExpectedDate,target price,growth estimate,rating,market weight,prevName,nameChangeDate,Name,Holding Percent,etf_name,seed,underlyingSymbol,sector,industry,priority_score,recent_bars,recent_score,recent_r63,recent_r126,recent_r252,scan_bars_if_added,scan_latest_rank_if_added,scan_latest_score_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top15_now_if_added,scan_top5_now_if_added,scan_rank_component,scan_persistence_component,scan_bars_component,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,recent_rel_r63,recent_rel_r126,recent_rel_r252,scan_algo_compat_score,scan_algo_compat_score_v2,scan_recent_score_pct,scan_emerging_score,scan_emerging_score_v2,scan_algo_fit,scan_candidate_track
CTVA,"{'XLB', 'basic-materials', 'ALB'}",etf_holding|sector_top_company|seed_peer,ALB,XLB,,,,,,,,,,"Corteva, Inc.",,,basic-materials,specialty-chemicals,3,3,ALB|XLB|basic-materials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTVA,,,,,,,,,,Buy,0.03257675,,,Corteva Inc,0.047462102,State Street Materials Select S,ALB,,,,25.986473429951694,1729,0.3743250270351687,0.19518110294461555,0.32831565552709785,0.5099063605885159,1779,62.0,0.3411505054479723,14.0,0.0,0,0,0.0,0.049,1.0,0.0,0.21024664199693383,1.6159678696530777,0.9455050894025602,0.11729885624120273,0.17471934751081641,-0.019073218709103945,0.06613257992210708,0,0.0,0.21285919305521173,0.31590160203726847,0.1032854064274602,2.2720000000000002,3.706732367386258,0.525,3.7,4.851755089402561,weak,fringe
RS,"{'XME', 'basic-materials', 'ALB'}",etf_holding|sector_top_company|seed_peer,ALB,XME,,,,,,,,,,"Reliance, Inc.",,,basic-materials,specialty-chemicals,3,3,ALB|XME|basic-materials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RS,,,,,,,,,,Buy,0.009734631,,,Reliance Inc,0.0450632,State Street SPDR S&P Metals & ,ALB,,,,25.986473429951694,3086,0.15931424365758634,0.04657970355937313,0.14560004340277777,0.2293957139615015,3171,100.0,0.13995136734603522,50.0,0.0,0,0,0.0,0.175,1.0,0.0,0.025696147220107782,0.6347895198657246,0.6973746551969346,0.04926296151440779,0.07203675263518705,-0.10591887068107286,0.04579835774241037,0,1.0,0.06205980968041258,0.1348935971167784,-0.10168313390671524,2.2249999999999996,3.3229825700268054,0.35,2.75,3.6473746551969346,weak,fringe
JHX,"{'basic-materials', 'us:Basic Materials', 'ALB'}",custom_screen|sector_top_company|seed_peer,ALB,,NYQ,,,EQUITY,,0.27,,21.02,James Hardie Industries plc.,James Hardie Industries plc,,,basic-materials,specialty-chemicals,3,3,ALB|basic-materials|us:Basic Materials,0,0,0,new,en-US,US,Equity,Delayed Quote,False,LOW,USD,20.61,29.83,16.46,1.1 - Strong Buy,USD,21.44,12195191808.0,True,1003757400000.0,2.0,0.0,1775861281.0,21.02,0.0,1775851202.0,21.215,20.805 - 21.215,20.805,5724559.0,20.75,1300.0,2000.0,us_market,finmb_1342650,NYSE,1.30121,James Hardie Industries plc,20.96,6786817.0,7819750.0,[],4.5600014,0.27703533,16.46 - 29.83,-8.809999,-0.29534024,-5.9507847,1770757200.0,1778788800.0,1778788800.0,1770760800.0,1770760800.0,True,0.0,0.0,CLOSED,0.24,1.2774,1.09656,19.169039,580170890.0,11.031,21.9044,-0.8843994,-0.040375423,22.1591,-1.1390991,-0.05140548,16.4553,1.9055389,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,James Hardie Industries,JHX,,,,1659052800.0,87.583336,,,,,Strong Buy,0.007046755,,,,,,,,,,26.135748792270533,3086,-0.005665002335468874,-0.02459391174294856,-0.038866042471515594,0.037000492504317695,3171,133.0,-0.05291943972218476,81.0,10.0,0,0,0.0,0.3135,1.0,0.12345679012345678,-0.11807908500357295,-0.012563372528825433,0.1677102943745783,0.0,-0.06254875958266426,-0.19153844393216646,0.020883938901852694,0,1.0,-0.010166544476055472,-0.047848522132884375,-0.24226591813802023,2.2155,2.6900329667482037,0.15,1.725,1.8552102943745783,weak,fringe
SHW,"{'XLB', 'basic-materials', 'ALB'}",etf_holding|sector_top_company|seed_peer,ALB,XLB,,,,,,,,,,The Sherwin-Williams Company,,,basic-materials,specialty-chemicals,3,3,ALB|XLB|basic-materials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHW,,,,,,,,,,Buy,0.048121482,,,Sherwin-Williams Co,0.0459712,State Street Materials Select S,ALB,,,,25.986473429951694,3086,0.02421935176968926,-0.014426922691098576,-0.004325093879723685,0.07208693464949611,3171,127.0,-0.0040025557349082416,74.0,0.0,0,0,0.0,0.259,1.0,0.0,-0.09207331953450387,0.08613738481691266,0.7021253669987271,0.0,-0.022384242551594657,-0.09793349477781677,0.041426521415825146,0,1.0,0.00015082592651127769,-0.013630383244963462,-0.21662832855455183,2.127,2.891075220199236,0.1875,1.9125,2.6146253669987267,weak,fringe
ROK,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,"Rockwell Automation, Inc.",,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.006357864,,,,,,,,,,23.986473429951694,3086,0.37462008831458526,-0.018976375148926805,0.1375715051668871,0.8084669031940395,3171,63.0,0.34013166588601534,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.1784600400237652,1.0899442996014934,0.7721908275213225,0.044968418265510124,0.08083737999557239,-0.07973321036753711,0.06095110515740121,0,0.0,-0.004465918116086098,0.12694009127449912,0.3214429678429569,2.1,3.2877955474721,0.5375,3.7125,4.5096908275213226,weak,fringe
PCAR,"{'BE', 'VRT', 'us:Industrials', 'industrials'}",custom_screen|sector_top_company|seed_peer,BE|VRT,,NMS,,,EQUITY,,0.139999,,127.19,PACCAR Inc.,PACCAR Inc,,,industrials,electrical-equipment-parts,4,3,BE|VRT|industrials|us:Industrials,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,USD,127.06,131.88,84.65,2.4 - Buy,USD,127.34,66888515584.0,True,322151400000.0,2.0,0.015721867,1775865229.0,127.21,0.019996643,1775851200.0,127.94,126.47 - 127.94,126.47,2467932.0,127.05,2.0,2.0,us_market,finmb_294721,NasdaqGS,0.110192,PACCAR Inc,127.25,3111267.0,2343090.0,[],42.54,0.5025399,84.65 - 131.88,-4.6900024,-0.03556265,42.032387,1777379400.0,1777379400.0,1777379400.0,1777388400.0,1777388400.0,False,1.32,0.01038961,CLOSED,4.52,6.77812,5.60595,22.688395,525894443.0,36.665,121.5524,5.6376038,0.046380028,107.3781,19.811905,0.18450601,18.76479,3.4689758,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,PACCAR,PCAR,,,1.04,1772582400.0,28.139381,1.32,,,,Buy,0.009551533,,,,,,,,,,33.838647342995166,3086,0.3355071456930452,0.07605757804799795,0.3286325914684516,0.4721064837401623,3171,64.0,0.3374650072964852,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.175147015820016,1.2907147977918783,0.949468348962975,0.12300399196943346,0.19905575322763092,-0.017686077862958727,0.0767863146285499,0,0.0,0.09197369551509604,0.3162155759870864,0.07566511580540558,2.075,3.439733404559445,0.4625,3.4625000000000004,4.505718348962975,weak,fringe
NEE,"{'utilities', 'XLU', 'VPU', 'us:Utilities'}",custom_screen|etf_holding|sector_top_company,,VPU|XLU,NYQ,,,EQUITY,,-0.400002,,94.08,"NextEra Energy, Inc.","NextEra Energy, Inc.",,,utilities,,4,3,VPU|XLU|us:Utilities|utilities,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,93.9,96.21,63.64,1.9 - Buy,USD,94.21,196185309184.0,True,99153000000.0,2.0,0.44642663,1775865572.0,94.5,0.41999817,1775851203.0,94.82,93.92 - 94.82,93.92,5321546.0,94.48,300.0,700.0,us_market,finmb_270586,NYSE,-0.423372,"NextEra Energy, Inc.",94.35,9824001.0,7972620.0,[],30.440002,0.47831556,63.64 - 96.21,-2.1299973,-0.022139043,38.986553,1776947400.0,1776947400.0,1776947400.0,1776949200.0,1776949200.0,False,2.266,0.02398391,CLOSED,3.3,4.37415,4.01324,23.442408,2085302855.0,26.216,91.7852,2.2947998,0.02500185,81.68515,12.394852,0.15173934,21.50818,3.5886483,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,NextEra Energy,NEE,,,2.65,1773619200.0,28.509092,2.49,,,,Buy,0.117764406,,,NextEra Energy Inc,0.1356827,State Street Utilities Select S,,,,,33.36521739130435,3086,0.2714869178809278,0.183545154854446,0.11946693010652187,0.4674777871685747,3171,81.0,0.24587458953391184,16.0,0.0,0,0,0.0,0.055999999999999994,1.0,0.0,0.11272528851632417,1.4562331729615972,0.9522217370694631,0.10115956889009681,0.16515940675372565,-0.016722392025687927,0.026401899108211557,0,0.0,0.2010511360366518,0.10900471633029207,0.07228293694219246,2.068,3.3977287835757357,0.4375,3.2125,4.314721737069464,weak,fringe
AME,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,"AMETEK, Inc.",,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.0076839156,,,,,,,,,,23.986473429951694,3086,0.35720623024648246,0.1184060710861703,0.28232982439773635,0.5514827156753845,3171,64.0,0.33501047934457084,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.18859399537674437,1.4117314753307508,0.9224952625145479,0.11488992795053206,0.18418090755892091,-0.02712665811990822,0.047302721649554735,0,0.0,0.13494857101039748,0.2703455411699971,0.1336651617666651,2.05,3.454931114279048,0.5,3.55,4.634995262514548,weak,fringe
TEL,"{'WDC', 'SNDK', 'LITE', 'LRCX', 'MU', 'technology'}",sector_top_company|seed_peer,LITE|LRCX|MU|SNDK|WDC,,,,,,,,,,,TE Connectivity plc,,,technology,computer-hardware,6,2,LITE|LRCX|MU|SNDK|WDC|technology,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.0030215085,,,,,,,,,,41.98647342995169,3086,0.3624763097713191,0.00767442884431091,0.023838195776463955,0.8785153642296784,3171,67.0,0.3253606493716845,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.15927458898999408,0.8750405414616161,0.779460685935707,0.041153071458088476,0.08588416429429357,-0.05206268743792464,0.12011309087920274,0,0.0,0.022579081629871878,0.014269700461052137,0.3726272311989971,2.025,3.093618254436277,0.5125,3.5625,4.229460685935707,weak,fringe
MMM,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,3M Company,,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.011305808,,,,,,,,,,23.986473429951694,3086,0.04023044545545064,-0.09029289320353207,-0.03641020946013618,0.18213276970052883,3171,118.0,0.03872859501788835,48.0,0.0,0,0,0.0,0.16799999999999998,1.0,0.0,-0.08802094119891704,0.1268827822317623,0.6025429209384698,0.0,-0.044266332484403925,-0.13910997767153555,-0.031255983127911224,0,1.0,-0.07683728871934459,-0.04541564062571901,-0.13621806801190128,1.954,2.738625752563082,0.2125,2.0875,2.6712929209384697,weak,fringe
CSCO,"{'WDC', 'us:Technology', 'SNDK', 'LITE', 'LRCX', 'MU', 'technology'}",custom_screen|sector_top_company|seed_peer,LITE|LRCX|MU|SNDK|WDC,,NMS,,,EQUITY,,-0.949997,,82.22,"Cisco Systems, Inc.","Cisco Systems, Inc.",,,technology,computer-hardware,7,3,LITE|LRCX|MU|SNDK|WDC|technology|us:Technology,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,USD,82.17,88.19,53.83,1.8 - Buy,USD,82.35,324859002880.0,True,635178600000.0,2.0,0.24324611,1775864924.0,82.42,0.19999695,1775851202.0,84.56,81.62 - 84.56,81.62,17562980.0,83.17,11.0,11.0,us_market,finmb_19691,NasdaqGS,-1.14224,"Cisco Systems, Inc.",83.89,24001133.0,18853230.0,[],28.39,0.52740103,53.83 - 88.19,-5.970001,-0.06769476,43.215466,1778702400.0,1778702400.0,1778702400.0,1778702400.0,1778702400.0,False,1.64,0.019718649,CLOSED,2.78,4.51399,4.15544,19.786112,3949893042.0,12.085,79.7588,2.4612045,0.030858096,73.64415,8.575851,0.11644987,18.214485,6.8034754,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Cisco Systems,CSCO,,,2.04,1776816000.0,29.57554,1.68,,,,Buy,0.014552777,,,,,,,,,,52.528985507246375,3086,0.3082721947583209,0.11168202053107645,0.16906013195066238,0.5457793446796015,3171,68.0,0.2995182441755194,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.14067787482906596,0.84722301298817,0.8498667361558752,0.0776332434483867,0.1285507600638638,-0.052546642345443706,0.05275291712005892,0,0.0,0.12812506408728686,0.1581344344701916,0.1294977205588299,1.95,3.0689999877625573,0.45,3.3,4.062366736155875,weak,fringe
AEP,"{'utilities', 'XLU', 'VPU', 'us:Utilities'}",custom_screen|etf_holding|sector_top_company,,VPU|XLU,NMS,,,EQUITY,,-0.849991,,136.3,American Electric Power Company,"American Electric Power Company, Inc.",,,utilities,,4,3,VPU|XLU|us:Utilities|utilities,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,USD,136.2,137.74,97.46,2.1 - Buy,USD,136.4,74087702528.0,True,-252322200000.0,2.0,0.098672755,1775865269.0,136.4345,0.13449097,1775851201.0,137.72,136.27 - 137.72,136.27,1981998.0,137.15,10.0,6.0,us_market,finmb_135470,NasdaqGS,-0.619753,"American Electric Power Company, Inc.",137.0,3519227.0,2543680.0,[],38.840004,0.39852253,97.46 - 137.74,-1.4400024,-0.010454496,27.88515,1777984200.0,1777984200.0,1777984200.0,1777986000.0,1777986000.0,False,3.74,0.027269414,CLOSED,6.67,6.86368,6.36349,21.419064,543563480.0,57.571,129.1882,7.111801,0.055049926,117.70555,18.594452,0.1579743,19.858152,2.3675115,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,American Electric Power Company,AEP,,,2.79,1773100800.0,20.434782,3.8,,,,Buy,0.044472724,,,American Electric Power Co Inc,0.0497298,State Street Utilities Select S,,,,,32.906763285024155,3086,0.2347426979913983,0.17570950308772315,0.15322785545528483,0.3457741379793493,3171,86.0,0.206805732394722,11.0,0.0,0,0,0.0,0.0385,1.0,0.0,0.08894170038680548,1.338161581839945,0.9822927788645743,0.10531620668820896,0.171907237921628,-0.006197527397398983,0.03839714121471638,0,0.0,0.19309958605361177,0.14245012184654993,-0.016645663906342145,1.9405,3.27851539133167,0.4125,3.0625,4.182292778864574,weak,fringe
FERG,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,Ferguson Enterprises Inc.,,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy,0.0073572947,,,,,,,,,,23.986473429951694,3086,0.354156109361352,0.11851620346799252,0.09251524189805616,0.7336169297713275,3171,75.0,0.2741953872785028,1.0,0.0,0,0,0.0,0.0034999999999999996,1.0,0.0,0.16663413058151968,1.0771092565978757,0.8851201099749528,0.058098223434161746,0.09980021494262314,-0.04020796150876649,0.10784432043416836,0,0.0,0.1350603323756141,0.08230491079569902,0.26675024947029313,1.9355,3.182381000045469,0.4875,3.3875,4.328870109974953,weak,fringe
WFC,"{'us:Financial Services', 'financial-services', 'VFH'}",custom_screen|etf_holding|sector_top_company,,VFH,NYQ,,,EQUITY,,-0.619995,,85.4,Wells Fargo & Company,Wells Fargo & Company,,,financial-services,,3,3,VFH|financial-services|us:Financial Services,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,85.0,97.76,62.4,1.9 - Buy,USD,85.9,263513276416.0,True,76253400000.0,2.0,0.13723083,1775865268.0,85.5172,0.11719513,1775851245.0,85.895,84.99 - 85.895,84.99,7908872.0,86.02,400.0,300.0,us_market,finmb_292891,NYSE,-0.720757,Wells Fargo & Company,85.83,17358385.0,12152740.0,[],23.0,0.36858973,62.4 - 97.76,-12.360001,-0.12643208,35.340725,1776169800.0,1776169800.0,1776169800.0,1768402800.0,1768402800.0,False,1.7,0.019762848,CLOSED,6.26,7.92302,6.95993,12.270239,3074954752.0,53.194,83.5748,1.825203,0.021839155,84.4249,0.9751053,0.011549973,10.778719,1.6054442,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,,WFC,,,2.11,1772323200.0,13.642172,1.8,,,,Buy,0.0244199,,,Wells Fargo & Co,0.029881,Vanguard Financials ETF,,,,,27.195169082125606,3086,0.15736481435432553,-0.10669453045026278,0.0711149872095449,0.3756443139014003,3171,100.0,0.14060231122791286,17.0,0.0,0,0,0.0,0.0595,1.0,0.0,0.007817722064512875,0.5187302773476752,0.6742401276552294,0.0076999507218850445,0.022026236756251816,-0.09734699318313889,0.11082211988609503,0,0.0,-0.09348152486635464,0.06110465669085463,0.005180410903604882,1.9035,2.6813140470262686,0.3375,2.7375000000000003,3.2117401276552293,weak,fringe
CRH,"{'basic-materials', 'us:Basic Materials', 'ALB'}",custom_screen|sector_top_company|seed_peer,ALB,,NYQ,,,EQUITY,,2.39,,117.89,CRH PLC,CRH plc,,,basic-materials,specialty-chemicals,3,3,ALB|basic-materials|us:Basic Materials,0,0,0,new,en-US,US,Equity,Delayed Quote,False,LOW,USD,106.0,131.55,81.6,1.5 - Strong Buy,USD,118.66,78774222848.0,True,616339800000.0,2.0,0.9415562,1775861941.0,119.0,1.1100006,1775851202.0,119.79,116.29 - 119.79,116.29,5673672.0,115.5,300.0,200.0,us_market,finmb_257151,NYSE,2.06926,CRH plc,118.47,5238956.0,4896020.0,[],36.29,0.4447304,81.6 - 131.55,-13.660004,-0.10383887,37.43297,1777552200.0,1777552200.0,1777552200.0,1778011200.0,1778011200.0,False,1.48,0.012813853,CLOSED,5.51,6.60245,5.96712,19.7566,668201012.0,35.899,113.7562,4.1337967,0.03633909,113.3932,4.4967957,0.039656658,17.855494,3.2839355,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,CRH,CRH,,,1.27,1775606400.0,21.395643,1.5,,,,Strong Buy,0.045518156,,,,,,,,,,27.73381642512077,3086,0.17617179343525335,-0.05423186565165827,0.00033942228294669974,0.4672059941310158,3171,100.0,0.1370681973501257,20.0,0.0,0,0,0.0,0.06999999999999999,1.0,0.0,0.017181375718757375,0.47000913727930377,0.7066306027923286,0.026437796456933338,0.058344026709538976,-0.08718540487010007,0.13355768643892718,0,0.0,-0.040242877487815853,-0.009009460299693406,0.07208433834049477,1.885,2.6900910395495576,0.3625,2.7625,3.2753806027923287,weak,fringe
IR,"{'BE', 'VRT', 'us:Industrials', 'industrials'}",custom_screen|sector_top_company|seed_peer,BE|VRT,,NYQ,,,EQUITY,,-1.65,,85.38,Ingersoll Rand Inc.,Ingersoll Rand Inc.,,,industrials,electrical-equipment-parts,4,3,BE|VRT|industrials|us:Industrials,0,0,0,new,en-US,US,Equity,Delayed Quote,False,LOW,USD,84.88,100.96,68.97,2.1 - Buy,USD,86.02,33734524928.0,True,1494595800000.0,2.0,0.0,1775859174.0,85.38,0.0,1775851202.0,87.32,85.16 - 87.32,85.16,2622196.0,87.03,400.0,500.0,us_market,finmb_334158,NYSE,-1.8959,Ingersoll Rand Inc.,87.32,3885596.0,2994340.0,[],16.409996,0.23792948,68.97 - 100.96,-15.580002,-0.15431856,16.369093,1777406400.0,1777406400.0,1777406400.0,1777464000.0,1777464000.0,False,0.08,0.00091922324,CLOSED,1.45,3.88616,3.52429,24.226154,391617994.0,25.797,88.455,-3.0750046,-0.03476349,82.9743,2.4057007,0.028993323,21.970274,3.309687,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Ingersoll Rand,IR,,,0.09,1774483200.0,58.882755,0.08,,,,Buy,0.0048172157,,,,,,,,,,32.7927536231884,2240,0.13571632248812768,0.0119710142699605,0.05420421663712971,0.2791010824482092,2303,105.0,0.1213136795541851,24.0,0.0,0,0,0.0,0.08399999999999999,1.0,0.0,-0.003016794816668125,0.3544379102933576,0.612914291691373,0.01932885506945074,0.03000645565344473,-0.13547999790801946,0.0024656462250485234,0,1.0,0.026939218448808422,0.04435192928353082,-0.06536352554960534,1.877,2.8428958880564945,0.3125,2.5625,3.2191642916913725,weak,fringe
SRE,"{'utilities', 'XLU', 'VPU', 'us:Utilities'}",custom_screen|etf_holding|sector_top_company,,VPU|XLU,NYQ,,,EQUITY,,-0.93,,98.82,DBA Sempra,Sempra,,,utilities,,4,3,VPU|XLU|us:Utilities|utilities,0,0,0,new,en-US,US,Equity,Delayed Quote,False,LOW,USD,98.46,101.04,68.58,1.8 - Buy,USD,99.34,64562323456.0,True,899127000000.0,2.0,0.2327498,1775865181.0,99.05,0.23000336,1775851202.0,100.1599,98.69 - 100.1599,98.69,1290502.0,99.75,300.0,200.0,us_market,finmb_120622,NYSE,-0.932331,Sempra,99.57,3944353.0,3016710.0,[],30.239998,0.44094485,68.58 - 101.04,-2.2200012,-0.021971509,41.718056,1772112600.0,1778157000.0,1778157000.0,1772125200.0,1772125200.0,True,2.58,0.02586466,CLOSED,2.75,5.52557,5.10661,19.35139,653332556.0,48.403,93.6514,5.168602,0.0551898,87.91985,10.9001465,0.12397821,17.884129,2.041609,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,,SRE,,,2.66,1776211200.0,35.934544,2.63,,,,Buy,0.03875491,Sempra Energy,2026-04-10,Sempra,0.0444868,State Street Utilities Select S,,,,,32.834782608695654,3086,0.2676631038078777,0.12257186260537534,0.05848328029967109,0.5493885479173355,3171,85.0,0.21117486725246654,1.0,0.0,0,0,0.0,0.0034999999999999996,1.0,0.0,0.10012557980254685,1.3181134017669487,0.9733619676283343,0.0826521691713696,0.13781787352309838,-0.009323311330083017,0.06498543722169337,0,0.0,0.13917597933200776,0.04859100205612665,0.13213495778423656,1.8605,3.2038084820798223,0.425,3.125,4.2233619676283345,weak,fringe
NSC,"{'BE', 'VRT', 'industrials'}",sector_top_company|seed_peer,BE|VRT,,,,,,,,,,,Norfolk Southern Corporation,,,industrials,electrical-equipment-parts,3,2,BE|VRT|industrials,0,0,0,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold,0.009501544,,,,,,,,,,23.986473429951694,3086,0.1784628446523395,0.022677092698249135,-0.001112489305163833,0.43593105458688797,3171,97.0,0.1536206444900822,6.0,0.0,0,0,0.0,0.020999999999999998,1.0,0.0,0.023074331578689922,0.8772684469513065,0.8063656767331293,0.020615347461366767,0.04332143353330409,-0.06777201314340475,-0.004268009894111469,0,1.0,0.03780365197384361,-0.010447802742516554,0.04923180570231955,1.813,3.1473886145166974,0.375,2.875,3.937615676733129,weak,fringe
VZ,"{'communication-services', 'us:Communication Services', 'VOX'}",custom_screen|etf_holding|sector_top_company,,VOX,NYQ,,,EQUITY,,-1.0325,,46.04,Verizon Communications Inc.,Verizon Communications Inc.,,,communication-services,,3,3,VOX|communication-services|us:Communication Services,0,0,0,new,en-US,US,Equity,Nasdaq Real Time Price,False,LOW,USD,46.09,51.68,38.39,2.2 - Buy,USD,46.05,194182184960.0,True,438273000000.0,2.0,0.109684974,1775865592.0,46.0905,0.050498962,1775851202.0,47.0999,45.945 - 47.0999,45.945,19944373.0,47.0725,7400.0,2100.0,us_market,finmb_415798,NYSE,-2.19342,Verizon Communications Inc.,47.09,31512658.0,25997280.0,"[{'header': 'Dividend', 'message': 'VZ announced a cash dividend of $0.707 with an ex-date of Apr. 10, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1775793600000, 'amount': '0.707'}}]",7.6500015,0.19927068,38.39 - 51.68,-5.6399994,-0.10913312,3.9277673,1777293000.0,1777293000.0,1777293000.0,1777293000.0,1777293000.0,False,2.735,0.058101863,CLOSED,4.06,5.25473,4.90904,9.378616,4180000000.0,24.77,49.014,-2.973999,-0.060676523,43.5084,2.531601,0.058186486,8.76163,1.8587,15.0,0.0,America/New_York,EDT,-14400000.0,False,False,False,Verizon Communications,VZ,,,6.15,1777593600.0,11.339902,2.83,,,,Buy,0.02528165,,,Verizon Communications Inc,0.044433698,Vanguard Communication Services,,,,,26.822222222222223,3086,0.1093665036007348,0.13482872225411846,0.11423042728856458,0.09177147058621316,3171,108.0,0.11258541229112466,20.0,0.0,0,0,0.0,0.06999999999999999,1.0,0.0,-0.009048264475351842,0.349278419915478,0.7030528809666308,0.03879099169298487,0.0590249134550731,-0.10393149166167925,-0.09155484139124148,0,1.0,0.15161413189845985,0.1038171523513911,-0.2022448794890006,1.785,2.8178563235957697,0.2875,2.4375,3.1905528809666306,weak,fringe
